runtime,layer_name
0.0006802319999223982,block2_conv2
0.0006039130000772275,block2_conv2
0.0005947590000232594,block2_conv2
0.0005382060001011268,block2_conv2
0.0007741719998648477,block2_conv2
0.0006004500000926782,block2_conv2
0.0004984770000646677,block2_conv2
0.0006561039999724017,block2_conv2
0.000531966999915312,block2_conv2
0.000553563999801554,block2_conv2
0.0006081799999719806,block2_conv2
0.0006185789998198743,block2_conv2
0.0006117630000517238,block2_conv2
0.0006574199999249686,block2_conv2
0.0008326649999617075,block2_conv2
0.0005463009999857604,block2_conv2
0.0006754470000487345,block2_conv2
0.0007177950001278077,block2_conv2
0.000574298999936218,block2_conv2
0.0005917949999911798,block2_conv2
0.0006320630000118399,block2_conv2
0.0005452430000332242,block2_conv2
0.0006038620001618256,block2_conv2
0.0006182179999996151,block2_conv2
0.0005456520000279852,block2_conv2
0.0007244870000704395,block2_conv2
0.0006601499999305815,block2_conv2
0.0006844259999070346,block2_conv2
0.0007182459999057755,block2_conv2
0.0006383929999174143,block2_conv2
0.0006073619999824587,block2_conv2
0.0008551930000066932,block2_conv2
0.0005696570001418877,block2_conv2
0.0005695990000731399,block2_conv2
0.0005492409998169023,block2_conv2
0.0006837500000074215,block2_conv2
0.0005256340000414639,block2_conv2
0.0005564909999975498,block2_conv2
0.000690132000045196,block2_conv2
0.0005081940000764007,block2_conv2
0.0005922130001181358,block2_conv2
0.0005275980001897551,block2_conv2
0.000509230000034222,block2_conv2
0.0006792480000967771,block2_conv2
0.0005743720000737085,block2_conv2
0.0005206439998346468,block2_conv2
0.0007407779999084596,block2_conv2
0.000592419999975391,block2_conv2
9.949200011760695e-05,block2_pool
0.00011317400003463263,block2_pool
0.00010402499992778758,block2_pool
0.00010892000000239932,block2_pool
0.00010425400000713125,block2_pool
9.760299985828169e-05,block2_pool
9.939599999597704e-05,block2_pool
9.978799994314613e-05,block2_pool
9.641400015425461e-05,block2_pool
0.00010181700008615735,block2_pool
0.00010269600011270086,block2_pool
8.749499988880416e-05,block2_pool
0.00010875299994950183,block2_pool
9.813599990593502e-05,block2_pool
0.0001036730000123498,block2_pool
0.0001812949999475677,block2_pool
0.0001074340000286611,block2_pool
0.0001014749998375919,block2_pool
0.00010441599988553207,block2_pool
0.00010159900011785794,block2_pool
0.00010066099980576837,block2_pool
0.00010154799997508235,block2_pool
9.661700005381135e-05,block2_pool
9.61509999797272e-05,block2_pool
0.00010762200008684886,block2_pool
0.00010198299992225657,block2_pool
9.32180000745575e-05,block2_pool
0.00010879899991778075,block2_pool
9.84829998742498e-05,block2_pool
0.00010259999999107094,block2_pool
9.159899991573184e-05,block2_pool
9.680000016487611e-05,block2_pool
8.942999988903466e-05,block2_pool
0.00010150200000680343,block2_pool
9.858299995357811e-05,block2_pool
8.932500008995703e-05,block2_pool
9.826299992710119e-05,block2_pool
0.00010892699992837152,block2_pool
9.364800007460872e-05,block2_pool
0.00011219600014555908,block2_pool
9.396600012223644e-05,block2_pool
0.00011229300002923992,block2_pool
0.00011580000000321888,block2_pool
0.00021583700004157436,block2_pool
0.00010255200004394283,block2_pool
0.00010650600006556488,block2_pool
0.0001094879999072873,block2_pool
0.00010562899979049689,block2_pool
0.0001094859999284381,block2_pool
9.68199999533681e-05,block2_pool
0.00010152599998036749,block2_pool
0.00019063399986407603,block2_pool
9.796500012271281e-05,block2_pool
0.00018385299995316018,block2_pool
0.0001020180000068649,block2_pool
0.00021131100015736592,block2_pool
0.00017087800006265752,block2_pool
0.00010070400003314717,block2_pool
0.00010513799998079776,block2_pool
0.00022910600000614068,block2_pool
0.0002623880000101053,block2_pool
0.00010258599991175288,block2_pool
0.00012122299995098729,block2_pool
0.0001044450000335928,block2_pool
0.00010533099998610851,block2_pool
0.000164863999998488,block2_pool
9.832299997469818e-05,block2_pool
0.00011510100011946633,block2_pool
0.00010862799990718486,block2_pool
0.00011809700004050683,block2_pool
0.00010690800013435364,block2_pool
0.0001043419999859907,block2_pool
9.6930999916367e-05,block2_pool
0.00011114600010841968,block2_pool
0.00010069200016005198,block2_pool
0.00011704400003509363,block2_pool
0.0001444990000436519,block2_pool
9.844100009104295e-05,block2_pool
0.00010623799994391447,block2_pool
0.00010582599998087971,block2_pool
0.00016521199995622737,block2_pool
0.00010628599989104259,block2_pool
0.00013873100010641792,block2_pool
0.00010042700000667537,block2_pool
9.84789999165514e-05,block2_pool
0.00012910999998894113,block2_pool
9.882999984256458e-05,block2_pool
0.00011687899996104534,block2_pool
0.00017688100001578277,block2_pool
0.00010101599991685362,block2_pool
0.0001091530000394414,block2_pool
9.995100003834523e-05,block2_pool
0.0001831189999847993,block2_pool
0.00010867400010283745,block2_pool
9.61499999903026e-05,block2_pool
0.0001044529999489896,block2_pool
0.0001016310000068188,block2_pool
0.0001030660000651551,block2_pool
0.00011132300005556317,block2_pool
0.00016452699992441921,block2_pool
9.829700002228492e-05,block2_pool
0.00011454099990260147,block2_pool
0.00010959800010823528,block2_pool
0.00011144900008730474,block2_pool
0.00017242600006284192,block2_pool
0.00010890600015045493,block2_pool
0.00012035200006721425,block2_pool
0.00010786699999698612,block2_pool
9.531399996376422e-05,block2_pool
0.0001036740000017744,block2_pool
0.00013999299994793546,block2_pool
0.00010749199987003522,block2_pool
0.00011477099997136975,block2_pool
0.00010314700011804234,block2_pool
0.00010008699996433279,block2_pool
0.000171617999967566,block2_pool
9.929299994837493e-05,block2_pool
9.34459999371029e-05,block2_pool
0.00018154799977310176,block2_pool
0.00010549399985393393,block2_pool
0.00010065200012832065,block2_pool
0.00015838799981793272,block2_pool
9.86350000857783e-05,block2_pool
9.9028000022372e-05,block2_pool
0.00013368600002650055,block2_pool
9.986400004891038e-05,block2_pool
0.0001566749999710737,block2_pool
0.00010121900004378404,block2_pool
9.732100011206057e-05,block2_pool
0.0001414070000009815,block2_pool
9.536199991089234e-05,block2_pool
0.00011193499994988088,block2_pool
0.0001558960000238585,block2_pool
9.960200009118125e-05,block2_pool
0.00012148600012551469,block2_pool
0.00011246799999753421,block2_pool
9.717700004330254e-05,block2_pool
0.00015039599998090125,block2_pool
9.960600004887965e-05,block2_pool
0.00010312600011275208,block2_pool
0.0002849150000656664,block2_pool
0.00010012500001721492,block2_pool
0.00010216000009677373,block2_pool
0.00017350600001009298,block2_pool
0.0001001959999484825,block2_pool
0.00012372100013635645,block2_pool
9.805400009099685e-05,block2_pool
0.0001533570000447071,block2_pool
0.00014689499994346988,block2_pool
0.00010590600004434236,block2_pool
0.00046513500001310604,block3_conv1
0.0005331669999577571,block3_conv1
0.00046384100005525397,block3_conv1
0.0006314150000434893,block3_conv1
0.0004599470000812289,block3_conv1
0.0005526450001980265,block3_conv1
0.0005958459998964827,block3_conv1
0.00043553699993026385,block3_conv1
0.00043349299994588364,block3_conv1
0.00045997300003364217,block3_conv1
0.00046348000000762113,block3_conv1
0.0006051919999663369,block3_conv1
0.0004477809998206794,block3_conv1
0.0004465099998469668,block3_conv1
0.0005533099999865954,block3_conv1
0.00042484499999773107,block3_conv1
0.00041771400015022664,block3_conv1
0.0004788789999565779,block3_conv1
0.0004692620000241732,block3_conv1
0.0006390969999756635,block3_conv1
0.0004474520001167548,block3_conv1
0.00048023199997260235,block3_conv1
0.00044106500013185723,block3_conv1
0.000438557999814293,block3_conv1
0.0004458930000055261,block3_conv1
0.00042782600007740257,block3_conv1
0.0005473220001022128,block3_conv1
0.00042546100007712084,block3_conv1
0.0004698489999555022,block3_conv1
0.0004425390000051266,block3_conv1
0.0006082570000671694,block3_conv1
0.0004579510000439768,block3_conv1
0.00045659300008082937,block3_conv1
0.00046384200004467857,block3_conv1
0.00045136999983697024,block3_conv1
0.0004376669999146543,block3_conv1
0.000451697000016793,block3_conv1
0.00041466600009698595,block3_conv1
0.0004535509999641363,block3_conv1
0.0004278030000932631,block3_conv1
0.0004604589998962183,block3_conv1
0.000457734000065102,block3_conv1
0.0004686009999659291,block3_conv1
0.0006305989998054429,block3_conv1
0.00043978400003652496,block3_conv1
0.000431733999903372,block3_conv1
0.000609234999956243,block3_conv1
0.00047009400009301316,block3_conv1
0.0004490609999265871,block3_conv1
0.000683099000070797,block3_conv1
0.00047304100007750094,block3_conv1
0.0005206449998240714,block3_conv1
0.0006571520000306919,block3_conv1
0.0004962689999956638,block3_conv1
0.000629948999858243,block3_conv1
0.00044238700002097175,block3_conv1
0.0005986670000766026,block3_conv1
0.0004988079999748152,block3_conv1
0.0005280979999042756,block3_conv1
0.000458097999853635,block3_conv1
0.0004816319999463303,block3_conv1
0.0004909879999104305,block3_conv1
0.0004433189999417664,block3_conv1
0.0005066190001343784,block3_conv1
0.0004122279999592138,block3_conv1
0.000467307000008077,block3_conv1
0.00046491700004480663,block3_conv1
0.0004689180000241322,block3_conv1
0.00044206699999449484,block3_conv1
0.0004340590000992961,block3_conv1
0.0005839230000219686,block3_conv1
0.0004724709999663901,block3_conv1
0.0004270960000667401,block3_conv1
0.00048283099999935075,block3_conv1
0.0004565869999169081,block3_conv1
0.0007738360000075772,block3_conv1
0.00043184099990867253,block3_conv1
0.0005098999999972875,block3_conv1
0.00046085600001788407,block3_conv1
0.0004736299999876792,block3_conv1
0.0006646130000262929,block3_conv1
0.00047856100013632386,block3_conv1
0.00045610500001203036,block3_conv1
0.0005748440000843402,block3_conv1
0.000463153000055172,block3_conv1
0.0005953950001185149,block3_conv1
0.0004850210000313382,block3_conv1
0.0004540930001439847,block3_conv1
0.000636947999964832,block3_conv1
0.0005517229999441042,block3_conv1
0.0006957969999348279,block3_conv1
0.000437602000147308,block3_conv1
0.0004581200000757235,block3_conv1
0.0005131059999712306,block3_conv1
0.0004366670000308659,block3_conv1
0.0005004929998904117,block3_conv1
0.00044637399992097926,block3_conv1
0.00044533400000545953,block3_conv1
0.0005211719999351772,block3_conv1
0.0005887749998692016,block3_conv1
0.0004697470001246984,block3_conv1
0.00048565600013716903,block3_conv1
0.00046650700005557155,block3_conv1
0.0004677019999235199,block3_conv1
0.0004276560000562313,block3_conv1
0.00066960599997401,block3_conv1
0.0006578770000942313,block3_conv1
0.0005183740001939441,block3_conv1
0.00046428400014519866,block3_conv1
0.00042771400012497907,block3_conv1
0.00043824299996231275,block3_conv1
0.000542682000059358,block3_conv1
0.0005271840000204975,block3_conv1
0.0004602270000759745,block3_conv1
0.0005152300000190735,block3_conv1
0.0004451229999631323,block3_conv1
0.0004575670000122045,block3_conv1
0.0004947649999849091,block3_conv1
0.0004548809999960213,block3_conv1
0.0006982990000778955,block3_conv1
0.00047298100002990395,block3_conv1
0.0006590859998141241,block3_conv1
0.0005592219999925874,block3_conv1
0.0005234239999936108,block3_conv1
0.00045756099984828325,block3_conv1
0.00045982999995430873,block3_conv1
0.000462371000139683,block3_conv1
0.0005815270001221506,block3_conv1
0.0005344839998997486,block3_conv1
0.000530343999798788,block3_conv1
0.0005705240000679623,block3_conv1
0.00047896199998831435,block3_conv1
0.000417425000023286,block3_conv1
0.00048742300009507744,block3_conv1
0.00046556799998143106,block3_conv1
0.0005136070001299231,block3_conv1
0.0005409290001807676,block3_conv1
0.0006104330000198388,block3_conv1
0.0005458779999116814,block3_conv1
0.00047474600000896316,block3_conv1
0.0005356809999739198,block3_conv1
0.00042939500008287723,block3_conv1
0.0004365729998880852,block3_conv1
0.000508253999896624,block3_conv1
0.0004996739999114652,block3_conv1
0.0005326190000687347,block3_conv1
0.0006797690000439616,block3_conv1
0.0005108029999973951,block3_conv1
0.0005310019998887583,block3_conv1
0.00043381899990890815,block3_conv1
0.0006599630000891921,block3_conv2
0.000618603000020812,block3_conv2
0.0007017000000359985,block3_conv2
0.0006436090000079275,block3_conv2
0.0006684269999368553,block3_conv2
0.0005833469999743102,block3_conv2
0.0005893050001759548,block3_conv2
0.000668646000121953,block3_conv2
0.000842450000163808,block3_conv2
0.0005779089999577991,block3_conv2
0.0006012740000187478,block3_conv2
0.0006366180000441091,block3_conv2
0.0006390270000338205,block3_conv2
0.0006056160000298405,block3_conv2
0.0008992020000277989,block3_conv2
0.0006151750001208711,block3_conv2
0.0006168189997879381,block3_conv2
0.0006054400000721216,block3_conv2
0.0006697469998471206,block3_conv2
0.0006847170000128244,block3_conv2
0.0005990150000343419,block3_conv2
0.0005978299998332659,block3_conv2
0.0006144500000573316,block3_conv2
0.0006485400001565722,block3_conv2
0.0006280310001329781,block3_conv2
0.0005608650001249771,block3_conv2
0.0006873009999708302,block3_conv2
0.0006098930000462133,block3_conv2
0.0006089169999086153,block3_conv2
0.0006022850000135804,block3_conv2
0.0005885630000648234,block3_conv2
0.000787904999924649,block3_conv2
0.0006156189999728667,block3_conv2
0.0006029230000876851,block3_conv2
0.0006239080000796093,block3_conv2
0.0006370589999278309,block3_conv2
0.0006056970000827278,block3_conv2
0.0006564419998085214,block3_conv2
0.0010253089999423537,block3_conv2
0.0009539279999444261,block3_conv2
0.0007019790000413195,block3_conv2
0.0005894410001019423,block3_conv2
0.0008853330000420101,block3_conv2
0.0005965199998172466,block3_conv2
0.0005677389999618754,block3_conv2
0.0006279399999584712,block3_conv2
0.0006631829999150796,block3_conv2
0.0008792199998879369,block3_conv2
0.0006850239999494079,block3_conv2
0.0010695119999581948,block3_conv2
0.0006099030001678329,block3_conv2
0.0005982070001664397,block3_conv2
0.0006003319999763335,block3_conv2
0.0006244790001801448,block3_conv2
0.0006164249998619198,block3_conv2
0.000600806999955239,block3_conv2
0.000748199000099703,block3_conv2
0.0006465029998707905,block3_conv2
0.0006036669999502919,block3_conv2
0.0006158819999200205,block3_conv2
0.0005972169999495236,block3_conv2
0.0005991890000132116,block3_conv2
0.0005848139999216073,block3_conv2
0.0005728329999783455,block3_conv2
0.0006426150000606867,block3_conv2
0.0005986949997804913,block3_conv2
0.0005958979998013092,block3_conv2
0.0006607529999200779,block3_conv2
0.0006030700001247169,block3_conv2
0.0006636079999680078,block3_conv2
0.0005974120001610572,block3_conv2
0.0006506610000087676,block3_conv2
0.0006645700000262877,block3_conv2
0.0005744439999944007,block3_conv2
0.0006266180000693566,block3_conv2
0.0006523520000882854,block3_conv2
0.0006018409999342111,block3_conv2
0.0006017079999764974,block3_conv2
0.0006398400000762194,block3_conv2
0.0006114059999617893,block3_conv2
0.0005904459999328537,block3_conv2
0.000659311000163143,block3_conv2
0.0006905119998918963,block3_conv2
0.0005713369998829876,block3_conv2
0.0006186919999890961,block3_conv2
0.0005819999998948333,block3_conv2
0.0005838029999267746,block3_conv2
0.0005819359998895379,block3_conv2
0.0005625730000247131,block3_conv2
0.000632640000048923,block3_conv2
0.0006123070002104214,block3_conv2
0.000623798000106035,block3_conv2
0.000658209999983228,block3_conv2
0.0006812960000388557,block3_conv2
0.0005788200001006771,block3_conv2
0.0005812720000903937,block3_conv2
0.0006103759999405156,block3_conv2
0.0005713030000151775,block3_conv2
0.0005960920000234182,block3_conv2
0.0005891109999538457,block3_conv2
0.0006705140001486143,block3_conv2
0.0006808189998537273,block3_conv2
0.0006183220000366418,block3_conv2
0.0006170920000840852,block3_conv2
0.000605732999929387,block3_conv2
0.0006143450000308803,block3_conv2
0.0006402559999969526,block3_conv2
0.0006641299999046169,block3_conv2
0.0006756109999059845,block3_conv2
0.0006187120000049617,block3_conv2
0.0005985220000184199,block3_conv2
0.0006118920000517392,block3_conv2
0.0006475659999978234,block3_conv2
0.0006400530000973959,block3_conv2
0.0005845480000061798,block3_conv2
0.0006000429998493928,block3_conv2
0.000632151999980124,block3_conv2
0.0005899420000332611,block3_conv2
0.0006061590001991135,block3_conv2
0.0006087740000566555,block3_conv2
0.0006537809999827005,block3_conv2
0.0006504549999135634,block3_conv2
0.0006062840000140568,block3_conv2
0.0006178470000577363,block3_conv2
0.0006151239999780955,block3_conv2
0.0005878909998955351,block3_conv2
0.000607012999807921,block3_conv2
0.0005978429999231594,block3_conv2
0.0006034529999396909,block3_conv2
0.0005772219999471417,block3_conv2
0.0008279270000457473,block3_conv2
0.0007261829998697067,block3_conv2
0.0006904260001192597,block3_conv2
0.0005990789998122636,block3_conv2
0.0005798030001642474,block3_conv2
0.0007088220002060552,block3_conv2
0.0006224270000529941,block3_conv2
0.0006983180001043365,block3_conv2
0.0006320390000382758,block3_conv2
0.0006259530000534141,block3_conv2
0.0006255339999370335,block3_conv2
0.0006883829998969304,block3_conv2
0.0008524289999058965,block3_conv2
0.0007874390000779385,block3_conv2
0.0005987479999021161,block3_conv2
0.000606444999903033,block3_conv2
0.0006499060000351164,block3_conv2
0.0007919870001842355,block3_conv2
0.0005881629999748839,block3_conv2
0.0006347050000385934,block3_conv2
0.0006246719999580819,block3_conv3
0.0006159829999887734,block3_conv3
0.0005745329999626847,block3_conv3
0.0006325200001811027,block3_conv3
0.000630817000001116,block3_conv3
0.0007105380000211881,block3_conv3
0.0006829339999967488,block3_conv3
0.0006355709999752435,block3_conv3
0.000569726999856357,block3_conv3
0.0006474550000348245,block3_conv3
0.0005847980000908137,block3_conv3
0.0005896229999962088,block3_conv3
0.0006452229999922565,block3_conv3
0.0007504320001316955,block3_conv3
0.0007473540001683432,block3_conv3
0.0006065479999506351,block3_conv3
0.0007267720000072586,block3_conv3
0.0006397060001290811,block3_conv3
0.0005837109999902168,block3_conv3
0.0006355420000545564,block3_conv3
0.0006496210000932479,block3_conv3
0.0006985069999245752,block3_conv3
0.0005879819998426683,block3_conv3
0.000595880999981091,block3_conv3
0.0006125859999883687,block3_conv3
0.0006626659999255935,block3_conv3
0.000590098000202488,block3_conv3
0.0006876780000766303,block3_conv3
0.0005952300000444666,block3_conv3
0.0005861800000275252,block3_conv3
0.0005652109998663946,block3_conv3
0.0006310720000328729,block3_conv3
0.0006392519999280921,block3_conv3
0.0005944889999227598,block3_conv3
0.0006386080001448136,block3_conv3
0.0006255440000586532,block3_conv3
0.0005927970000811911,block3_conv3
0.0005865480000011303,block3_conv3
0.0005894860000807967,block3_conv3
0.0006204530000104569,block3_conv3
0.0007790370000293478,block3_conv3
0.0006584380000731471,block3_conv3
0.0006037350001406594,block3_conv3
0.000580205999995087,block3_conv3
0.0006129739999778394,block3_conv3
0.0006463140000505518,block3_conv3
0.000578363999920839,block3_conv3
0.0006442210001296189,block3_conv3
0.0005742719999943802,block3_conv3
0.0006917970001723006,block3_conv3
0.0006535070001518761,block3_conv3
0.000579922000042643,block3_conv3
0.0005824710001434141,block3_conv3
0.0005814819999159226,block3_conv3
0.0006147770000097807,block3_conv3
0.000700821000009455,block3_conv3
0.0006640459998834558,block3_conv3
0.0006101389999457751,block3_conv3
0.0006030199999713659,block3_conv3
0.0006004450001455552,block3_conv3
0.0005648090000249795,block3_conv3
0.0005826680001064233,block3_conv3
0.0006430419998650905,block3_conv3
0.0005868310001915233,block3_conv3
0.000706398999909652,block3_conv3
0.0006547059999775229,block3_conv3
0.0007127570002012362,block3_conv3
0.0006292189998475806,block3_conv3
0.000671679000106451,block3_conv3
0.0005956039999546192,block3_conv3
0.000640637999822502,block3_conv3
0.00064273999987563,block3_conv3
0.0006493119999504415,block3_conv3
0.0005920629998854565,block3_conv3
0.0008984870000858791,block3_conv3
0.0005896400000438007,block3_conv3
0.0005929500000547705,block3_conv3
0.0006172250000417989,block3_conv3
0.0005805360001431836,block3_conv3
0.0006036409999978787,block3_conv3
0.0006229959999473067,block3_conv3
0.0006726510000589769,block3_conv3
0.0006146289999833243,block3_conv3
0.0006169430000682041,block3_conv3
0.0005334850000053848,block3_conv3
0.0006128420000095502,block3_conv3
0.0006114680002156092,block3_conv3
0.0007070369999837567,block3_conv3
0.0006306179998318839,block3_conv3
0.0006253999999898952,block3_conv3
0.0005887209999855259,block3_conv3
0.0005715339998459967,block3_conv3
0.0006698050001432421,block3_conv3
0.0005782969999472698,block3_conv3
0.0006597770000098535,block3_conv3
0.0005797379999421537,block3_conv3
0.0005894020000596356,block3_conv3
0.0006297550000908814,block3_conv3
0.0006009280000398576,block3_conv3
0.0006078789999719447,block3_conv3
0.0005707820000679931,block3_conv3
0.0006453340001826291,block3_conv3
0.0005852459999005077,block3_conv3
0.0006624290001582267,block3_conv3
0.0005816840000534285,block3_conv3
0.0006054030000086641,block3_conv3
0.0006039830000190705,block3_conv3
0.0006378629998380347,block3_conv3
0.0006460300000981078,block3_conv3
0.0006295339999269345,block3_conv3
0.0006177410000418604,block3_conv3
0.0006309650000275724,block3_conv3
0.0005917320002026827,block3_conv3
0.0006057449998024822,block3_conv3
0.0005995619999339397,block3_conv3
0.0006142009999621223,block3_conv3
0.0006336640001336491,block3_conv3
0.0005949679998593638,block3_conv3
0.0006404390001080174,block3_conv3
0.0005884289998903114,block3_conv3
0.0005964179999864427,block3_conv3
0.0006045129998710763,block3_conv3
0.0006299039998793887,block3_conv3
0.0005915489998642443,block3_conv3
0.0006175559999519464,block3_conv3
0.0006514110000352957,block3_conv3
0.0006037219998233923,block3_conv3
0.0006533829998716101,block3_conv3
0.0007842289999189234,block3_conv3
0.0005809160002172575,block3_conv3
0.0006199760000527021,block3_conv3
0.0006512150000617112,block3_conv3
0.0006793830000333401,block3_conv3
0.0005785089999790216,block3_conv3
0.0006101399999351997,block3_conv3
0.0006462440001087089,block3_conv3
0.0005690179998509848,block3_conv3
0.000821840000071461,block3_conv3
0.0007738110000445886,block3_conv3
0.0006613240000206133,block3_conv3
0.0005793780001113191,block3_conv3
0.0006988949999140459,block3_conv3
0.0006268050001381198,block3_conv3
0.0006278749999637512,block3_conv3
0.0006450949999816658,block3_conv3
0.0006647139998676721,block3_conv3
0.0006316280000646657,block3_conv3
0.0006897959999605519,block3_conv3
0.0006036409999978787,block3_conv3
0.0006048390000614745,block3_conv3
0.0006107560000145895,block3_conv4
0.0006140729999515315,block3_conv4
0.0006179639999572828,block3_conv4
0.0006221599999207683,block3_conv4
0.0006658269999206823,block3_conv4
0.0006177220000154193,block3_conv4
0.0006729880001330457,block3_conv4
0.0006014880000293488,block3_conv4
0.0006049670000720653,block3_conv4
0.0005993649999709305,block3_conv4
0.0006186609998621861,block3_conv4
0.0006010770000557386,block3_conv4
0.0006635839999944437,block3_conv4
0.000705184000025838,block3_conv4
0.0006769330000224727,block3_conv4
0.000619360999962737,block3_conv4
0.0006098840001413919,block3_conv4
0.0006223860000318382,block3_conv4
0.0006656750001639011,block3_conv4
0.0006162660001791664,block3_conv4
0.0006693139998787956,block3_conv4
0.0006351350000386446,block3_conv4
0.000619291000020894,block3_conv4
0.0006182370000260562,block3_conv4
0.0006057030000192754,block3_conv4
0.0006780539999908797,block3_conv4
0.0006073269998978503,block3_conv4
0.0006137720001788693,block3_conv4
0.0005880139999590028,block3_conv4
0.0006353859998853295,block3_conv4
0.0006197180000526714,block3_conv4
0.0006672219999472873,block3_conv4
0.0007383049999134528,block3_conv4
0.0006136570000307984,block3_conv4
0.0005558279999604565,block3_conv4
0.0006301380001332291,block3_conv4
0.0006632199999785371,block3_conv4
0.0005813989998841862,block3_conv4
0.000598675999981424,block3_conv4
0.0006542920000356389,block3_conv4
0.0005799660000320728,block3_conv4
0.0006375909999860596,block3_conv4
0.0006495180000456457,block3_conv4
0.0005969789999653585,block3_conv4
0.0006571860001258756,block3_conv4
0.0006179849999625731,block3_conv4
0.0006581059999462013,block3_conv4
0.0006723369999690476,block3_conv4
0.0006308339998213341,block3_conv4
0.0006066109999665059,block3_conv4
0.0006225590000212833,block3_conv4
0.0006668660000741511,block3_conv4
0.0006342209999274928,block3_conv4
0.0005799569998998777,block3_conv4
0.000646864999907848,block3_conv4
0.0006403929999123648,block3_conv4
0.000663489999851663,block3_conv4
0.0006227530000160186,block3_conv4
0.0006096050001360709,block3_conv4
0.0006093649999456829,block3_conv4
0.0005990459999338782,block3_conv4
0.000606136999977025,block3_conv4
0.0006114590000834141,block3_conv4
0.0006287549999797193,block3_conv4
0.0006451459998970677,block3_conv4
0.0006212689997937559,block3_conv4
0.0006335279999802879,block3_conv4
0.0006956659999559633,block3_conv4
0.000624096999899848,block3_conv4
0.0006114569998771913,block3_conv4
0.0006152610001208814,block3_conv4
0.0006126779999249266,block3_conv4
0.0005972030000975792,block3_conv4
0.0006096160000197415,block3_conv4
0.0005874270000276738,block3_conv4
0.0006165299998883711,block3_conv4
0.0006751329999588052,block3_conv4
0.0005862890000116749,block3_conv4
0.0006259310000586993,block3_conv4
0.0006116189999829658,block3_conv4
0.00062330000014299,block3_conv4
0.0006265450001592399,block3_conv4
0.0007057549998989998,block3_conv4
0.0006997079999564448,block3_conv4
0.000610016999871732,block3_conv4
0.0006741380000221397,block3_conv4
0.0007154610000270623,block3_conv4
0.0006032379999396653,block3_conv4
0.0006530250000196247,block3_conv4
0.0006475939999290858,block3_conv4
0.0006224100000054023,block3_conv4
0.0005929980000018986,block3_conv4
0.0006375020000177756,block3_conv4
0.0006037599998762744,block3_conv4
0.0006052119999822025,block3_conv4
0.0006412119998913113,block3_conv4
0.000602839999828575,block3_conv4
0.0006195459998252772,block3_conv4
0.0006121609999354405,block3_conv4
0.000584080999942671,block3_conv4
0.0005916780000916333,block3_conv4
0.0005903450000914745,block3_conv4
0.0007222389999697043,block3_conv4
0.0005915330000334507,block3_conv4
0.0006503619999875809,block3_conv4
0.0006089419998716039,block3_conv4
0.000620779999962906,block3_conv4
0.0006408520000604767,block3_conv4
0.0006290759999956208,block3_conv4
0.0005747059999521298,block3_conv4
0.0006279510000695154,block3_conv4
0.0006211229999735224,block3_conv4
0.0006024409999554337,block3_conv4
0.0006604269999570533,block3_conv4
0.0005853080001543276,block3_conv4
0.0006236619999526738,block3_conv4
0.0007318819998545223,block3_conv4
0.0006495179998182721,block3_conv4
0.0006689570000162348,block3_conv4
0.000648911999860502,block3_conv4
0.0006152270000256976,block3_conv4
0.0006328970000595291,block3_conv4
0.0005832219999319932,block3_conv4
0.0006402420001450082,block3_conv4
0.0006514100000458711,block3_conv4
0.0006171679999624757,block3_conv4
0.0005992040000819543,block3_conv4
0.0005790949999209261,block3_conv4
0.000595178999901691,block3_conv4
0.0006448209999234678,block3_conv4
0.0006908809998549259,block3_conv4
0.0007051039999623754,block3_conv4
0.0007922429999780434,block3_conv4
0.0006868580001082591,block3_conv4
0.0007468579999567737,block3_conv4
0.0007827110000562243,block3_conv4
0.000644716999886441,block3_conv4
0.0007652260001123068,block3_conv4
0.0006749930000751192,block3_conv4
0.0007995260000370763,block3_conv4
0.0007861900000989408,block3_conv4
0.0009240839999620221,block3_conv4
0.000951833000044644,block3_conv4
0.0009139569999661035,block3_conv4
0.0008729539999876579,block3_conv4
0.0007405060000564845,block3_conv4
0.0007251059998907294,block3_conv4
0.0009966729999177915,block3_conv4
0.0008382319999782339,block3_conv4
0.0008024799999475363,block3_conv4
0.00011451799991846201,block3_pool
0.00019482900006551063,block3_pool
0.00021158200001991645,block3_pool
0.00010343500002818473,block3_pool
0.00012742000012622157,block3_pool
0.000132494000126826,block3_pool
0.0001878739999483514,block3_pool
0.0002006119998441136,block3_pool
0.0001408030000220606,block3_pool
0.00013370000010581862,block3_pool
0.00017262900018977234,block3_pool
0.00012130499999329913,block3_pool
0.00011151200010317552,block3_pool
0.00017245599997295358,block3_pool
0.00010032000000137486,block3_pool
0.00016510499995092687,block3_pool
0.00010476000011294673,block3_pool
0.00010280199990120309,block3_pool
0.00010329700012334797,block3_pool
0.00018945800002256874,block3_pool
0.00024316100007126806,block3_pool
0.00017958900002668088,block3_pool
0.00021989299989400024,block3_pool
0.00010341899997001747,block3_pool
0.00014762099999643397,block3_pool
0.00012073699986103748,block3_pool
0.00010819800013450731,block3_pool
0.00010606500018184306,block3_pool
0.0002103379999880417,block3_pool
0.00013034699986747,block3_pool
0.00013961300010123523,block3_pool
0.00014142599980004888,block3_pool
0.00012878499978796754,block3_pool
0.000123159999930067,block3_pool
0.00021959500008961186,block3_pool
0.00012212800015731773,block3_pool
0.00013302699994710565,block3_pool
